target_label,slug,method_name,run_name,n_control_eval,n_perturbed_eval,embedding_dim,epsilon,tau_a,tau_b,rank,evaluation_style,centroid_control_to_perturbed,centroid_bary_to_perturbed,centroid_ratio_bary_to_pert_over_ctrl_to_pert,mmd2_gamma_common_eval,mmd2_control_to_perturbed,mmd2_bary_to_perturbed,mmd2_ratio_bary_to_pert_over_ctrl_to_pert,clf_acc_control_vs_perturbed,clf_auc_control_vs_perturbed,clf_sep_auc_control_vs_perturbed,clf_auc_dist_from_0p5_control_vs_perturbed,clf_acc_bary_vs_perturbed,clf_auc_bary_vs_perturbed,clf_sep_auc_bary_vs_perturbed,clf_auc_dist_from_0p5_bary_vs_perturbed,transport_mass_total,row_mass_min,row_mass_max,col_mass_min,col_mass_max,row_entropy_mean,row_entropy_median,effective_targets_per_source_mean,effective_targets_per_source_median,annot_label_transfer_acc_source_to_target,annot_label_transfer_mean_max_prob,converged,transport_cost,old_separate_bandwidth_mmd2_control_to_perturbed,old_separate_bandwidth_mmd2_bary_to_perturbed,old_separate_bandwidth_mmd2_ratio_bary_to_pert_over_ctrl_to_pert
EZH2 KO,EZH2_KO,rna_only_pca,rna_only_pca__eps0p01__taua1__taub1,229,39,50,0.01,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,1.7256256341934204,0.0014560476411134005,0.0008437795616046095,0.032405678299718826,0.0630861028666263,0.011470465637186678,0.18182238426483566,0.8641975308641975,0.9130434782608696,0.9130434782608696,0.4130434782608696,0.3333333333333333,0.11352657004830916,0.8864734299516909,0.38647342995169087,1.0000007360994636,0.00436667435433071,0.004367105662822723,0.02549918519987978,0.02577452260933279,0.7379066549611211,0.7142183380744817,2.42402526336224,2.042589443691996,1.0,1.0,True,0.8498491048812866,0.0620717808710092,0.0145985204635882,0.2351877174899373
EZH2 KO,EZH2_KO,rna_only_pca,rna_only_pca__eps0p01__taua0p95__taub0p95,229,39,50,0.01,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,1.7256256341934204,0.292713463306427,0.16962744265400592,0.033561814242689086,0.06323363544230798,0.01927287347377904,0.3047883193646662,0.8641975308641975,0.9130434782608696,0.9130434782608696,0.4130434782608696,0.43209876543209874,0.11594202898550726,0.8840579710144927,0.38405797101449274,0.6038701435519502,0.0,0.0049994476150725005,0.0032533232424992045,0.02646456980506146,0.6916241576520662,0.6683721297823123,2.302959850382681,1.9510586638257024,1.0,0.9781659388646288,True,0.2032519727945327,0.0620717808710092,0.0236948156439321,0.3817324927920485
EZH2 KO,EZH2_KO,rna_only_pca,rna_only_pca__eps0p01__taua0p9__taub0p9,229,39,50,0.01,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,1.7256256341934204,0.41931870579719543,0.24299517664107395,0.03417798587001889,0.06328892315482637,0.025325040104320795,0.4001496445494432,0.8641975308641975,0.9130434782608696,0.9130434782608696,0.4130434782608696,0.5185185185185185,0.10628019323671498,0.893719806763285,0.393719806763285,0.3896235877110555,0.0,0.004970711989950023,0.0004635531733073098,0.023657507449970024,0.6734656491787143,0.6917583595851491,2.2451385888556614,1.9972242859814873,1.0,0.9781659388646288,True,0.1436343789100647,0.0620717808710092,0.0309548432601558,0.4986942991773151
EP400 KO,EP400_KO,rna_only_pca,rna_only_pca__eps0p001__taua1__taub1,229,33,50,0.001,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.4272549152374268,0.001680985209532082,0.0006925458051313301,0.024665615342540824,0.10938519976340222,0.0003680923946439707,0.0033651023670491663,0.9240506329113924,0.9710144927536232,0.9710144927536232,0.47101449275362317,0.2911392405063291,0.11159420289855072,0.8884057971014493,0.3884057971014493,0.9999917953176913,0.00436544232070446,0.004367007338146323,0.030186058986701046,0.030563844288621845,0.10735157658594259,2.9933122941656916e-06,1.1435641919932102,1.0000029933167742,1.0,1.0,True,0.826705813407898,0.1106774153698906,0.0003602571595728,0.0032550196295141
EP400 KO,EP400_KO,rna_only_pca,rna_only_pca__eps0p001__taua0p95__taub0p95,229,33,50,0.001,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.4272549152374268,0.9879139065742493,0.407008716048934,0.029310805878850998,0.11104533587563736,0.03959145216547877,0.356534129536231,0.9240506329113924,0.9710144927536232,0.9710144927536232,0.47101449275362317,0.6962025316455697,0.38768115942028986,0.6123188405797102,0.11231884057971014,0.006263713729019935,0.0,0.0007753483951091766,1.265644821287867e-11,0.0015511840787361018,0.059491638197249154,3.249613685780726e-08,1.0772288424908607,1.0000000324961373,1.0,0.9781659388646288,True,0.0388145968317985,0.1106774153698906,0.0411216591991352,0.3715451708165045
EP400 KO,EP400_KO,rna_only_pca,rna_only_pca__eps0p001__taua0p9__taub0p9,229,33,50,0.001,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.4272549152374268,1.0076541900634766,0.4151414767924822,0.02940863783231978,0.11105289414816344,0.0415956789806623,0.3745573611541055,0.9240506329113924,0.9710144927536232,0.9710144927536232,0.47101449275362317,0.7468354430379747,0.39420289855072466,0.6057971014492753,0.10579710144927534,0.00035071064097377455,0.0,0.0001285179314436391,1.5761996374166103e-20,0.00015195510459602694,0.06002733091703952,9.714115804634005e-09,1.0801646641026357,1.000000009714116,1.0,0.9781659388646288,True,0.0189973432570695,0.1106774153698906,0.0432144729079203,0.3904543014805231
EP400 KO,EP400_KO,rna_only_pca,rna_only_pca__eps0p003__taua1__taub1,229,33,50,0.003,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.4272549152374268,0.0030157207511365414,0.001242440887524808,0.02538955078359127,0.10983032090184919,0.0016131688493684626,0.0146878278796079,0.9240506329113924,0.9710144927536232,0.9710144927536232,0.47101449275362317,0.35443037974683544,0.09855072463768116,0.9014492753623189,0.40144927536231884,0.9999924358946366,0.004365439992398024,0.004366881308452964,0.029941568899156116,0.03033206364680871,0.24718057935878596,0.04547630696538211,1.3542821260958926,1.0465262089385106,1.0,1.0,True,0.8333457112312317,0.1106774153698906,0.001621157835966,0.0146475939155974
EP400 KO,EP400_KO,rna_only_pca,rna_only_pca__eps0p003__taua0p95__taub0p95,229,33,50,0.003,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.4272549152374268,0.8845582604408264,0.3644274257672279,0.029565498726328694,0.11106295279417533,0.035024604793263636,0.31535812718910977,0.9240506329113924,0.9710144927536232,0.9710144927536232,0.47101449275362317,0.620253164556962,0.31884057971014496,0.681159420289855,0.18115942028985504,0.12850980797840156,0.0,0.002394018762670216,2.340064048607712e-05,0.01374914124505848,0.2247061810746507,0.022269056958891875,1.3249560218190388,1.0225188632786084,1.0,0.9781659388646288,True,0.1050485521554946,0.1106774153698906,0.0369015120987834,0.3334150149373868
EP400 KO,EP400_KO,rna_only_pca,rna_only_pca__eps0p003__taua0p9__taub0p9,229,33,50,0.003,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.4272549152374268,0.9771794080734253,0.4025862310295664,0.030095359155180263,0.11107856504787739,0.04383418333142419,0.39462324087937817,0.9240506329113924,0.9710144927536232,0.9710144927536232,0.47101449275362317,0.6835443037974683,0.36304347826086963,0.6369565217391304,0.13695652173913037,0.026127711453074357,0.0,0.0015394128648358264,1.305342657271535e-08,0.004765943241606961,0.18374926373023365,0.013754125986788799,1.255776282785851,1.0138491491312593,1.0,0.9781659388646288,True,0.0560613125562667,0.1106774153698906,0.0463761509871804,0.4190209071307682
EP400 KO,EP400_KO,rna_only_pca,rna_only_pca__eps0p01__taua1__taub1,229,33,50,0.01,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.4272549152374268,0.0030414254870265722,0.001253030931334655,0.027815466626822202,0.1108009279031914,0.012353066721490169,0.11148883818268424,0.9240506329113924,0.9710144927536232,0.9710144927536232,0.47101449275362317,0.45569620253164556,0.07971014492753623,0.9202898550724637,0.42028985507246375,1.0000014693740773,0.004366792390245147,0.004367106025688252,0.029926744648506594,0.030342006545200258,0.7198401025766691,0.7360385229296103,2.3651226667114376,2.0876489383902683,1.0,1.0,True,0.8544307947158813,0.1106774153698906,0.0139060109578125,0.1256445220674678
EP400 KO,EP400_KO,rna_only_pca,rna_only_pca__eps0p01__taua0p95__taub0p95,229,33,50,0.01,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.4272549152374268,0.6101264953613281,0.2513648202053996,0.030278099876145256,0.11107753219974448,0.03345023977897654,0.30114316654807255,0.9240506329113924,0.9710144927536232,0.9710144927536232,0.47101449275362317,0.45569620253164556,0.1434782608695652,0.8565217391304348,0.35652173913043483,0.535722653340927,0.0,0.004566326704853232,0.0027042334046733702,0.02933253134080448,0.683745794406234,0.6509833252449223,2.2282062200423187,1.9174253550679166,1.0,0.9781659388646288,True,0.2236257344484329,0.1106774153698906,0.0377134962642189,0.3407515086811356
EP400 KO,EP400_KO,rna_only_pca,rna_only_pca__eps0p01__taua0p9__taub0p9,229,33,50,0.01,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.4272549152374268,0.8063245415687561,0.33219606910957017,0.03171366212284356,0.1109615116518487,0.05054149243423556,0.45548669698024524,0.9240506329113924,0.9710144927536232,0.9710144927536232,0.47101449275362317,0.4936708860759494,0.23188405797101447,0.7681159420289856,0.26811594202898553,0.3170083238305377,0.0,0.003513555766055846,0.0003825714537836606,0.02537401038998257,0.6700939693505102,0.647267587953409,2.2180071052578376,1.9103139264547582,1.0,0.9781659388646288,True,0.1519335806369781,0.1106774153698906,0.0572642092979561,0.5173974212044591
SUZ12 KO,SUZ12_KO,rna_only_pca,rna_only_pca__eps0p001__taua1__taub1,229,28,50,0.001,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1353371143341064,0.003841961035504937,0.0017992292690997564,0.02441489155883012,0.08426374934863556,0.0003922356964769502,0.004654856916633291,0.8846153846153846,0.8892857142857143,0.8892857142857143,0.38928571428571435,0.34615384615384615,0.12678571428571428,0.8732142857142857,0.3732142857142857,0.9999224498749151,0.004357123747467995,0.0043668190483003855,0.03537595382689092,0.035739099071659085,0.10062345284453966,3.185954334320771e-08,1.1377982495704664,1.000000031859544,1.0,1.0,True,0.8135985136032104,0.0856340705287573,0.0003594905673114,0.0041979852772584
SUZ12 KO,SUZ12_KO,rna_only_pca,rna_only_pca__eps0p001__taua0p95__taub0p95,229,28,50,0.001,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1353371143341064,1.118554711341858,0.5238305014384922,0.029696416679006868,0.0860013897992129,0.04982916320875974,0.5793995111601764,0.8846153846153846,0.8892857142857143,0.8892857142857143,0.38928571428571435,0.6666666666666666,0.2517857142857143,0.7482142857142857,0.24821428571428572,0.011270755815012105,0.0,0.0008450694149360061,1.0833097173964536e-15,0.0029186058891397916,0.050252674490809696,2.345667461536051e-11,1.0664368292044464,1.0000000000234566,1.0,0.9781659388646288,True,0.0386620983481407,0.0856340705287573,0.0510912208057164,0.5966225883021546
SUZ12 KO,SUZ12_KO,rna_only_pca,rna_only_pca__eps0p001__taua0p9__taub0p9,229,28,50,0.001,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1353371143341064,1.1481883525848389,0.5377082357990557,0.02976961780095567,0.0860082480216886,0.051738253267215484,0.6015499031461343,0.8846153846153846,0.8892857142857143,0.8892857142857143,0.38928571428571435,0.6025641025641025,0.24196428571428572,0.7580357142857143,0.25803571428571426,0.0007999919938647026,0.0,0.00020307426166255027,2.69197971404975e-29,0.00031148999293049843,0.04683672384820466,2.7062903330905607e-11,1.0617461284432312,1.0000000000270628,1.0,0.9781659388646288,True,0.0189936328679323,0.0856340705287573,0.0531211978616387,0.6203278383666196
SUZ12 KO,SUZ12_KO,rna_only_pca,rna_only_pca__eps0p003__taua1__taub1,229,28,50,0.003,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1353371143341064,0.004470095504075289,0.002093391003260515,0.024937992266852834,0.08456089429917102,0.0012346004109958786,0.014600134272799216,0.8846153846153846,0.8892857142857143,0.8892857142857143,0.38928571428571435,0.358974358974359,0.12499999999999999,0.875,0.375,0.9999691678301943,0.004362449776503654,0.004366813262008035,0.03530246043974382,0.035738546719849384,0.19014690783615423,0.009447586656056878,1.2719375545779215,1.0094923559791529,1.0,1.0,True,0.819972574710846,0.0856340705287573,0.0011627037393887,0.0135775834572561
SUZ12 KO,SUZ12_KO,rna_only_pca,rna_only_pca__eps0p003__taua0p95__taub0p95,229,28,50,0.003,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1353371143341064,0.953970730304718,0.44675415600698193,0.029559679466877483,0.0859874946985334,0.03993713515544861,0.46445282881499955,0.8846153846153846,0.8892857142857143,0.8892857142857143,0.38928571428571435,0.6410256410256411,0.20803571428571427,0.7919642857142857,0.29196428571428573,0.16357853726656169,0.0,0.00366531221607147,1.2074109350475103e-06,0.021102660456400177,0.14946054325615515,0.0016004105466467038,1.2103532201947185,1.0016016918870714,1.0,0.9781659388646288,True,0.1017118990421295,0.0856340705287573,0.041153551876677,0.4805745145894584
SUZ12 KO,SUZ12_KO,rna_only_pca,rna_only_pca__eps0p003__taua0p9__taub0p9,229,28,50,0.003,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1353371143341064,1.0840191841125488,0.5076571642181167,0.030198338734418288,0.08604043660852956,0.05140814882078848,0.5974882374747523,0.8846153846153846,0.8892857142857143,0.8892857142857143,0.38928571428571435,0.6666666666666666,0.21875,0.78125,0.28125,0.04106481143501229,0.0,0.0017047541971439983,2.708273899397942e-11,0.00841731527180628,0.14348645311730876,0.0009066868034205084,1.1957661172131189,1.0009070979681567,1.0,0.9781659388646288,True,0.0555097535252571,0.0856340705287573,0.0533617982075336,0.6231374717801581
SUZ12 KO,SUZ12_KO,rna_only_pca,rna_only_pca__eps0p01__taua1__taub1,229,28,50,0.01,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1353371143341064,0.0024287092965096235,0.001137389164552129,0.02706894937623018,0.08546700561068554,0.008730032057333692,0.10214505580200434,0.8846153846153846,0.8892857142857143,0.8892857142857143,0.38928571428571435,0.44871794871794873,0.06964285714285715,0.9303571428571429,0.4303571428571429,0.9999941230951598,0.004365950207169015,0.004366819509833464,0.0355135566846125,0.03573948989502018,0.5522486145702957,0.46942186938648095,1.9424731436409943,1.5990694549283224,1.0,1.0,True,0.8407289385795593,0.0856340705287573,0.008930796111483,0.1042902206602914
SUZ12 KO,SUZ12_KO,rna_only_pca,rna_only_pca__eps0p01__taua0p95__taub0p95,229,28,50,0.01,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1353371143341064,0.626573920249939,0.2934309135751301,0.02981610215595602,0.08601239458016385,0.03174692180733052,0.36909705818900646,0.8846153846153846,0.8892857142857143,0.8892857142857143,0.38928571428571435,0.5512820512820513,0.10357142857142855,0.8964285714285715,0.39642857142857146,0.5725725641016851,0.0,0.005884753772989042,0.0015939880060374043,0.03944678998965131,0.5130547114086411,0.4469123249938543,1.852056826239361,1.5634772154026215,1.0,0.9781659388646288,True,0.2113679945468902,0.0856340705287573,0.0338240643896426,0.3949837276307448
SUZ12 KO,SUZ12_KO,rna_only_pca,rna_only_pca__eps0p01__taua0p9__taub0p9,229,28,50,0.01,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1353371143341064,0.8466216325759888,0.3964814861750779,0.03117042665265905,0.08606504446134478,0.04820816462682498,0.5601364053030516,0.8846153846153846,0.8892857142857143,0.8892857142857143,0.38928571428571435,0.6794871794871795,0.15535714285714286,0.8446428571428571,0.34464285714285714,0.3662375778415363,0.0,0.005607522558421799,7.25255831206205e-05,0.0364307950034166,0.4909355295524535,0.3530123036377846,1.8288306869728659,1.4233486556921702,1.0,0.9781659388646288,True,0.1455992460250854,0.0856340705287573,0.0517090960023313,0.6038378846532411
SMARCB1 KO,SMARCB1_KO,rna_only_pca,rna_only_pca__eps0p001__taua1__taub1,229,21,50,0.001,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1834096908569336,0.001782105420716107,0.0008162029454108886,0.02571330705577945,0.09862422358250367,0.0002940655190839525,0.0029816763914795566,0.88,0.8478260869565217,0.8478260869565217,0.34782608695652173,0.24,0.10024154589371982,0.8997584541062802,0.3997584541062802,1.0000603335552978,0.004366743378341344,0.004373776726630574,0.04740107935292878,0.047692702725260806,0.0990014590792173,6.565709797464608e-08,1.1367199014642708,1.0000000656571002,1.0,1.0,True,0.8394144177436829,0.1003970282778916,0.0002912676168707,0.0029011577520451
SMARCB1 KO,SMARCB1_KO,rna_only_pca,rna_only_pca__eps0p001__taua0p95__taub0p95,229,21,50,0.001,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1834096908569336,0.8929929137229919,0.40899008439067364,0.02862966994159163,0.10082697754710668,0.028575844323598054,0.28341466756996986,0.88,0.8478260869565217,0.8478260869565217,0.34782608695652173,0.6266666666666667,0.2681159420289855,0.7318840579710145,0.23188405797101452,0.004904961309520468,0.0,0.0009210599237121642,4.065510115237093e-06,0.0014708971417536315,0.061230920684812694,1.5632998468203104e-11,1.0803908748258118,1.000000000015633,1.0,0.9781659388646288,True,0.0388531498610973,0.1003970282778916,0.029322768105626,0.2920680881555854
SMARCB1 KO,SMARCB1_KO,rna_only_pca,rna_only_pca__eps0p001__taua0p9__taub0p9,229,21,50,0.001,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1834096908569336,1.0115512609481812,0.4632897184546124,0.028895447489299175,0.10098361324588478,0.0361792387540768,0.3582684119846658,0.88,0.8478260869565217,0.8478260869565217,0.34782608695652173,0.6666666666666666,0.26811594202898553,0.7318840579710144,0.23188405797101447,0.00022062432660946803,0.0,0.00012050906661897898,7.653498519104449e-10,0.0001335068265813082,0.053835681388324876,4.7573863986793295e-12,1.0716616381245214,1.0000000000047573,1.0,0.9781659388646288,True,0.0189983062446117,0.1003970282778916,0.0372353124010473,0.370880623059706
SMARCB1 KO,SMARCB1_KO,rna_only_pca,rna_only_pca__eps0p003__taua1__taub1,229,21,50,0.003,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1834096908569336,0.0011622735764831305,0.000532320425868847,0.026413280740280612,0.09923849067511104,0.0010896393061559095,0.010980006837500104,0.88,0.8478260869565217,0.8478260869565217,0.34782608695652173,0.24,0.10265700483091789,0.8973429951690821,0.3973429951690821,1.0000145702667078,0.004366785313831098,0.004368215799331665,0.04750498988036327,0.04768903770497121,0.1910462613759268,0.013241955431231262,1.2686330682225815,1.0133300184023821,1.0,1.0,True,0.8452157974243164,0.1003970282778916,0.0011310373450166,0.0112656456512437
SMARCB1 KO,SMARCB1_KO,rna_only_pca,rna_only_pca__eps0p003__taua0p95__taub0p95,229,21,50,0.003,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1834096908569336,0.686220645904541,0.31428854089001346,0.028604247848646472,0.10081163403796978,0.018808341743220325,0.18656915863635676,0.88,0.8478260869565217,0.8478260869565217,0.34782608695652173,0.5066666666666667,0.23067632850241548,0.7693236714975845,0.2693236714975845,0.12260171269528533,0.0,0.003471258331832601,0.0013365169018879114,0.013775560424352669,0.130956321986865,0.0013354507733801435,1.1738918693405274,1.0013363428848436,1.0,0.9781659388646288,True,0.1054556667804718,0.1003970282778916,0.0194959024757622,0.1941880433133841
SMARCB1 KO,SMARCB1_KO,rna_only_pca,rna_only_pca__eps0p003__taua0p9__taub0p9,229,21,50,0.003,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1834096908569336,0.8407793641090393,0.38507631784809676,0.029211646344267136,0.10116111447246967,0.028068460746119128,0.2774629450504697,0.88,0.8478260869565217,0.8478260869565217,0.34782608695652173,0.5466666666666666,0.24637681159420288,0.7536231884057971,0.2536231884057971,0.022318959956709877,0.0,0.002007852541282773,6.734049600529871e-05,0.00445250871398737,0.14004136396853703,0.0018367908768993934,1.1919196746058178,1.0018384788105643,1.0,0.9781659388646288,True,0.0561771988868713,0.1003970282778916,0.029411324644888,0.2929501515072701
SMARCB1 KO,SMARCB1_KO,rna_only_pca,rna_only_pca__eps0p01__taua1__taub1,229,21,50,0.01,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1834096908569336,0.0007067291298881173,0.00032368141116509555,0.028739733706417664,0.1008926767190973,0.008469105374709907,0.08394172550589935,0.88,0.8478260869565217,0.8478260869565217,0.34782608695652173,0.37333333333333335,0.0507246376811594,0.9492753623188406,0.4492753623188406,1.000008367062722,0.0043668119696458904,0.004368016874650827,0.047548059635199945,0.04767158991684862,0.5412444144341092,0.519128788823306,1.9141053992964168,1.6805628865626154,1.0,1.0,True,0.8639702796936035,0.1003970282778916,0.0095321942407931,0.094944983973118
SMARCB1 KO,SMARCB1_KO,rna_only_pca,rna_only_pca__eps0p01__taua0p95__taub0p95,229,21,50,0.01,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1834096908569336,0.39096522331237793,0.17906177890001665,0.02979699821527401,0.10146499924892227,0.016906687319594216,0.16662580638390723,0.88,0.8478260869565217,0.8478260869565217,0.34782608695652173,0.41333333333333333,0.08454106280193234,0.9154589371980677,0.41545893719806765,0.5409012084920991,0.0,0.0048734008186111346,0.013392831265951633,0.038423902399483616,0.483757416164943,0.4464192637357036,1.7830985172986478,1.5627065153764812,1.0,0.9781659388646288,True,0.2199347764253616,0.1003970282778916,0.0188422004360847,0.1876768740996089
SMARCB1 KO,SMARCB1_KO,rna_only_pca,rna_only_pca__eps0p01__taua0p9__taub0p9,229,21,50,0.01,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,2.1834096908569336,0.5845646858215332,0.267730187453783,0.030263038569362445,0.10168471574237659,0.024276515850092717,0.23874301730457217,0.88,0.8478260869565217,0.8478260869565217,0.34782608695652173,0.44,0.09661835748792269,0.9033816425120773,0.4033816425120773,0.31182804234971984,0.0,0.004826780990611574,0.004674542618411717,0.027813066734858838,0.44959574401931535,0.3990540782247321,1.7089452603531907,1.4904142153830011,1.0,0.9781659388646288,True,0.1515713483095169,0.1003970282778916,0.0268234989179988,0.2671742319279945
ACTL6A KO,ACTL6A_KO,rna_only_pca,rna_only_pca__eps0p001__taua1__taub1,229,21,50,0.001,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,3.4666388034820557,0.01805501990020275,0.0052082206782164435,0.025705536087614334,0.12895280536223475,0.0011680154000737186,0.009057696703787917,0.9466666666666667,0.9227053140096619,0.9227053140096619,0.42270531400966194,0.32,0.0966183574879227,0.9033816425120773,0.4033816425120773,0.999986329064714,0.004364494804456143,0.004369607660919428,0.04724467222953477,0.047678590956678805,0.16955619651089618,0.0008538979545280995,1.240995283215794,1.0008542626291774,1.0,1.0,True,0.9162853956222534,0.1293744483594172,0.001247615249727,0.0096434440150116
ACTL6A KO,ACTL6A_KO,rna_only_pca,rna_only_pca__eps0p001__taua0p95__taub0p95,229,21,50,0.001,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,3.4666388034820557,2.574786901473999,0.7427329604941136,0.03210839216738714,0.12856624330522487,0.06336530015314557,0.4928611004267434,0.9466666666666667,0.9227053140096619,0.9227053140096619,0.42270531400966194,0.8533333333333334,0.1316425120772947,0.8683574879227053,0.3683574879227053,0.06734424571123149,0.0,0.002028890647476463,0.0,0.011592968809695209,0.08251509481316348,1.9652173221120347e-05,1.1079606663729629,1.0000196523663263,1.0,0.9781659388646288,True,0.0368877127766609,0.1293744483594172,0.0664202826741102,0.513395678330446
ACTL6A KO,ACTL6A_KO,rna_only_pca,rna_only_pca__eps0p001__taua0p9__taub0p9,229,21,50,0.001,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,3.4666388034820557,2.628837823867798,0.7583246980410157,0.03284010246552721,0.12825183404360202,0.07717174474695743,0.6017203989513413,0.9466666666666667,0.9227053140096619,0.9227053140096619,0.42270531400966194,0.88,0.23550724637681159,0.7644927536231885,0.2644927536231884,0.009906750652020721,0.0,0.0007081299554556608,0.0,0.002465515640274021,0.07212662798904737,6.515970772156048e-06,1.0954454193483651,1.000006515992001,1.0,0.9781659388646288,True,0.018882643431425,0.1293744483594172,0.0810525941261482,0.6264961524780749
ACTL6A KO,ACTL6A_KO,rna_only_pca,rna_only_pca__eps0p003__taua1__taub1,229,21,50,0.003,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,3.4666388034820557,0.021364282816648483,0.006162823422846703,0.02713701051193566,0.12930413509353245,0.005425930999802819,0.041962548188253686,0.9466666666666667,0.9227053140096619,0.9227053140096619,0.42270531400966194,0.37333333333333335,0.08091787439613525,0.9190821256038647,0.41908212560386476,0.9999957648119306,0.004365439992398024,0.004367123943066411,0.04718184646560608,0.0476462830897889,0.3906920474219983,0.259523213527361,1.621629627305767,1.2963118753336025,1.0,1.0,True,0.9218146204948424,0.1293744483594172,0.0062696317992045,0.0484611287523083
ACTL6A KO,ACTL6A_KO,rna_only_pca,rna_only_pca__eps0p003__taua0p95__taub0p95,229,21,50,0.003,0.95,0.95,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,3.4666388034820557,2.442445993423462,0.7045573917219624,0.03132228122701976,0.12885285451557182,0.043416530369297934,0.3369465933255756,0.9466666666666667,0.9227053140096619,0.9227053140096619,0.42270531400966194,0.64,0.10144927536231885,0.8985507246376812,0.39855072463768115,0.3605748308967037,0.0,0.004560606618320113,0.0,0.040434715835650586,0.31473494464601376,0.11284043795871526,1.4843817520704736,1.1194532964440589,1.0,0.9781659388646288,True,0.0830070823431015,0.1293744483594172,0.046664654120232,0.3606945166683315
ACTL6A KO,ACTL6A_KO,rna_only_pca,rna_only_pca__eps0p003__taua0p9__taub0p9,229,21,50,0.003,0.9,0.9,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,3.4666388034820557,2.538693904876709,0.7323214354857867,0.032803131324553716,0.12826876937593018,0.06534599498484539,0.509445871374421,0.9466666666666667,0.9227053140096619,0.9227053140096619,0.42270531400966194,0.8266666666666667,0.1038647342995169,0.8961352657004831,0.3961352657004831,0.16428287887222764,0.0,0.003364116106618237,0.0,0.02464816327168246,0.27553388848107324,0.08677750007207798,1.4062705358852485,1.0906539822867518,1.0,0.9781659388646288,True,0.050930380821228,0.1293744483594172,0.0704542095147605,0.544575922125137
ACTL6A KO,ACTL6A_KO,rna_only_pca,rna_only_pca__eps0p01__taua1__taub1,229,21,50,0.01,1.0,1.0,-1,plan_barycenter_common_RNA_PCA_shared_MMD_bandwidth,3.4666388034820557,0.01909894496202469,0.005509355327944984,0.03141226118483933,0.12882286136045895,0.04094709057851631,0.3178557761105954,0.9466666666666667,0.9227053140096619,0.9227053140096619,0.42270531400966194,0.6133333333333333,0.05434782608695652,0.9456521739130435,0.44565217391304346,0.9999986411072141,0.0043665396019938185,0.004367105662822723,0.047230502499405885,0.04764189565964304,1.1839147076541336,1.31892684674451,3.8579314474377298,3.739406267222725,1.0,1.0,True,0.9375866651535034,0.1293744483594172,0.0622584595308359,0.4812268598655179
